file,line,keyword,code_snippet,risk_level,explanation,needs_modification
src/stage5_pd_two_cluster_phenotyping.py,981,id,"metrics, artifacts = run_clustering_candidates(pd_subjects, feature_sets)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5_pd_two_cluster_phenotyping.py,981,cluster,"metrics, artifacts = run_clustering_candidates(pd_subjects, feature_sets)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,983,cluster,"write_csv(metrics, RESULTS_DIR / ""stage5_clustering_metrics.csv"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,983,stage5_cluster,"write_csv(metrics, RESULTS_DIR / ""stage5_clustering_metrics.csv"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,987,cluster,assignments = write_cluster_assignments(,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5_pd_two_cluster_phenotyping.py,993,cluster,"differences, top_features = cluster_feature_differences(",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,998,class,classifier_metrics = run_cluster_label_classifier(,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,998,cluster,classifier_metrics = run_cluster_label_classifier(,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,1004,cluster,plot_pca_clusters(,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,1008,cluster,"FIGURES_DIR / ""stage5_pca_k2_clusters_top20.png"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,1011,cluster,plot_pca_clusters(,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,1015,cluster,"FIGURES_DIR / ""stage5_pca_k2_clusters_top50.png"",",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,1018,cluster,plot_cluster_sizes(metrics),warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5_pd_two_cluster_phenotyping.py,1027,class,"classifier_metrics,",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,3,class,from dataclasses import dataclass,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,14,cluster,"from sklearn.cluster import AgglomerativeClustering, KMeans",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,33,cluster,"STAGE5_METRICS_PATH = RESULTS_DIR / ""stage5_clustering_metrics.csv""",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,33,stage5_cluster,"STAGE5_METRICS_PATH = RESULTS_DIR / ""stage5_clustering_metrics.csv""",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,34,cluster,"STAGE6_METRICS_PATH = RESULTS_DIR / ""stage6_six_cluster_metrics.csv""",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,35,cluster,"STAGE5_ASSIGNMENTS_PATH = RESULTS_DIR / ""stage5_cluster_assignments_dataset1_pd.csv""",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,35,stage5_cluster,"STAGE5_ASSIGNMENTS_PATH = RESULTS_DIR / ""stage5_cluster_assignments_dataset1_pd.csv""",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,36,cluster,"STAGE6_ASSIGNMENTS_PATH = RESULTS_DIR / ""stage6_six_cluster_assignments_dataset1_pd.csv""",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,48,id,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male"", ""record_count""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,48,sex_male,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male"", ""record_count""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,48,gender,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male"", ""record_count""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,48,class,"METADATA_COLUMNS = {""id"", ""gender"", ""class"", ""sex_male"", ""record_count""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,49,cluster,"LABEL_COLUMN_TOKENS = (""cluster"", ""label"", ""prediction"", ""phenotype"")",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,60,class,@dataclass(frozen=True),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,61,class,class FeatureScheme:,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,91,id,def is_forbidden_feature_column(column: str) -> bool:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,100,id,if not is_forbidden_feature_column(column),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,107,id,forbidden = sorted(column for column in columns if is_forbidden_feature_column(column)),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,108,id,if forbidden:,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,109,id,"raise ValueError(f""Forbidden columns entered acoustic feature list: {forbidden}"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,119,id,"required_columns = {""id"", ""class"", ""sex_male"", ""record_count""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,119,sex_male,"required_columns = {""id"", ""class"", ""sex_male"", ""record_count""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,119,class,"required_columns = {""id"", ""class"", ""sex_male"", ""record_count""}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,125,id,"if int(subject_table[""id""].duplicated().sum()):",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,136,class,"pd_subjects = subject_table.loc[subject_table[""class""] == PD_LABEL].copy()",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,139,class,"if set(pd_subjects[""class""].unique()) != {PD_LABEL}:",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,193,id,"for component_id, component in enumerate(components, start=1):",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,207,id,"""component_id"": component_id,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,364,class,"""selection_population"": ""Dataset 1 PD only (class == 1)"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,372,id,"""forbidden_columns_excluded"": "";"".join(",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,373,id,"[""id"", ""gender"", ""class"", ""sex_male"", ""record_count"", ""Stage 5 cluster"", ""Stage 6 cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,373,sex_male,"[""id"", ""gender"", ""class"", ""sex_male"", ""record_count"", ""Stage 5 cluster"", ""Stage 6 cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,373,gender,"[""id"", ""gender"", ""class"", ""sex_male"", ""record_count"", ""Stage 5 cluster"", ""Stage 6 cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,373,class,"[""id"", ""gender"", ""class"", ""sex_male"", ""record_count"", ""Stage 5 cluster"", ""Stage 6 cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,373,cluster,"[""id"", ""gender"", ""class"", ""sex_male"", ""record_count"", ""Stage 5 cluster"", ""Stage 6 cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage5b_stage6b_pdonly_sensitivity.py,395,fit_transform,scaled = StandardScaler().fit_transform(data[scheme.source_features].to_numpy(dtype=float)),warning,Preprocessing fit pattern needs context review.,no
src/stage5b_stage6b_pdonly_sensitivity.py,395,StandardScaler(,scaled = StandardScaler().fit_transform(data[scheme.source_features].to_numpy(dtype=float)),warning,Preprocessing fit pattern needs context review.,no
src/stage5b_stage6b_pdonly_sensitivity.py,398,PCA(,model = SparsePCA(,warning,Preprocessing fit pattern needs context review.,no
src/stage5b_stage6b_pdonly_sensitivity.py,401,id,"ridge_alpha=0.01,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,407,fit_transform,projected = model.fit_transform(scaled),warning,Preprocessing fit pattern needs context review.,no
src/stage5b_stage6b_pdonly_sensitivity.py,412,PCA(,"pca = PCA(n_components=0.90, random_state=RANDOM_STATE)",warning,Preprocessing fit pattern needs context review.,no
src/stage5b_stage6b_pdonly_sensitivity.py,414,PCA(,"pca = PCA(n_components=int(representation.split(""_"", maxsplit=1)[1]), random_state=RANDOM_STATE)",warning,Preprocessing fit pattern needs context review.,no
src/stage5b_stage6b_pdonly_sensitivity.py,417,fit_transform,projected = pca.fit_transform(scaled),warning,Preprocessing fit pattern needs context review.,no
src/stage5b_stage6b_pdonly_sensitivity.py,421,cluster,"def cluster_labels(matrix: np.ndarray, method: str, k: int, random_state: int = RANDOM_STATE) -> np.ndarray:",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,423,cluster,"return KMeans(n_clusters=k, n_init=50, random_state=random_state).fit_predict(matrix)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,432,cluster,"return AgglomerativeClustering(n_clusters=k, linkage=""ward"").fit_predict(matrix)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,433,cluster,"raise ValueError(f""Unknown clustering method: {method}"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,436,cluster,"def cluster_size_stats(labels: np.ndarray, k: int) -> dict[str, Any]:",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,444,cluster,"""cluster_sizes"": "";"".join(f""{cluster}:{int(size)}"" for cluster, size in counts.items()),",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,445,cluster,"""min_cluster_size"": min_size,",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,446,cluster,"""max_cluster_size"": max_size,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,447,cluster,"""min_cluster_ratio"": min_ratio,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,448,cluster,"""max_cluster_ratio"": max_ratio,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,450,cluster,"""smaller_cluster_ratio"": smaller_ratio,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,454,cluster,"def clustering_quality(matrix: np.ndarray, labels: np.ndarray) -> tuple[float, float, float, str]:",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,456,cluster,"return np.nan, np.nan, np.nan, ""single cluster produced""",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,488,cluster,"sample_labels = cluster_labels(sample_matrix, method, k, RANDOM_STATE + run_index + 1)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,493,cluster,def run_clustering_stage(,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,504,cluster,"labels = cluster_labels(matrix, method, k)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,505,cluster,"size_stats = cluster_size_stats(labels, k)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,506,cluster,"silhouette, calinski, davies, metric_warning = clustering_quality(matrix, labels)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage5b_stage6b_pdonly_sensitivity.py,513,cluster,"if stage == ""stage5b"" and size_stats[""smaller_cluster_ratio""] < 0.10:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,514,cluster,"warnings.append(""smaller_cluster_ratio < 0.10; not eligible for recommendation"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,516,cluster,"if size_stats[""min_cluster_size""] < 8:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,517,cluster,"warnings.append(""min_cluster_size < 8; not eligible for recommendation"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,518,cluster,"if size_stats[""min_cluster_ratio""] < 0.05:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,519,cluster,"warnings.append(""min_cluster_ratio < 0.05; not eligible for recommendation"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,527,id,"""candidate_id"": f""{scheme.name}|{representation}|{method}|k{k}"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,547,id,"valid = series.astype(float).replace([np.inf, -np.inf], np.nan)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,548,id,min_value = valid.min(skipna=True),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,549,id,max_value = valid.max(skipna=True),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,552,id,scaled = (valid - min_value) / (max_value - min_value),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,561,cluster,"eligible = out[""smaller_cluster_ratio""] >= 0.10",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,563,cluster,"eligible = (out[""min_cluster_size""] >= 8) & (out[""min_cluster_ratio""] >= 0.05)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,573,id,"raise ValueError(f""No eligible candidates for {stage}"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,581,id,ideal_min_ratio = 1 / k,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,583,id,"eligible_metrics[""min_cluster_ratio""].astype(float) / ideal_min_ratio",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,583,cluster,"eligible_metrics[""min_cluster_ratio""].astype(float) / ideal_min_ratio",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,594,id,"raise ValueError(f""No eligible candidates available for {stage} sensitivity analysis"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,615,id,"""top1_candidate_id"": winner[""candidate_id""],",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,627,id,"""candidate_id"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,634,cluster,"""cluster_sizes"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,635,cluster,"""min_cluster_size"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,636,cluster,"""min_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,637,cluster,"""smaller_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,666,id,"def find_original_candidate(stage: str, rank_frequency: pd.DataFrame) -> pd.DataFrame:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,669,cluster,"old_method_col = ""clustering_method"" if ""clustering_method"" in old.columns else ""method""",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,678,id,"candidate_id = f""{feature_set}|{representation}|{method}|k{k}""",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,679,id,"return rank_frequency.loc[rank_frequency[""candidate_id""] == candidate_id].copy()",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,716,id,"plot_data[""candidate""] = (",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,721,id,width = 0.38,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,722,id,"ax.bar(x - width / 2, plot_data[""top1_frequency""], width, label=""Top-1 frequency"", color=""#4c78a8"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,723,id,"ax.bar(x + width / 2, plot_data[""top3_frequency""], width, label=""Top-3 frequency"", color=""#f58518"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,724,id,"ax.axhline(0.60, color=""#b22222"", linestyle=""--"", linewidth=1, label=""Robust threshold"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,725,id,"ax.axhline(0.30, color=""#777777"", linestyle="":"", linewidth=1, label=""Relative threshold"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,726,id,"ax.set_title(f""{stage.upper()} Weight Sensitivity Top Candidates"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,729,id,"ax.set_xticklabels(plot_data[""candidate""], rotation=70, ha=""right"", fontsize=8)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,739,.groupby(,"plot_data.groupby(""feature_set"", as_index=False)",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage5b_stage6b_pdonly_sensitivity.py,774,id,"original = find_original_candidate(stage_key, rank)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,779,id,"""candidate_type"": ""Original Stage main scheme"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,787,id,"""candidate_type"": ""Best PD-only no-bonus scheme"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,794,id,"labels = plot_data[""stage""] + ""\n"" + plot_data[""candidate_type""]",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,795,id,"colors = [""#4c78a8"" if ""Original"" in value else ""#f58518"" for value in plot_data[""candidate_type""]]",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,797,id,"ax.axhline(0.60, color=""#b22222"", linestyle=""--"", linewidth=1)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,798,id,"ax.axhline(0.30, color=""#777777"", linestyle="":"", linewidth=1)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,811,id,"original = find_original_candidate(stage, rank_frequency)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,875,cluster,"""cluster_sizes"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,876,cluster,"""smaller_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,887,cluster,"""cluster_sizes"": ""簇人数"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,888,cluster,"""smaller_cluster_ratio"": ""较小簇比例"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,904,cluster,"""cluster_sizes"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,905,cluster,"""min_cluster_size"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,906,cluster,"""min_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,917,cluster,"""cluster_sizes"": ""簇人数"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,918,cluster,"""min_cluster_size"": ""最小簇人数"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,919,cluster,"""min_cluster_ratio"": ""最小簇比例"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,944,cluster,"""smaller_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,955,cluster,"""smaller_cluster_ratio"": ""较小簇比例"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,970,cluster,"""min_cluster_size"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,971,cluster,"""min_cluster_ratio"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,982,cluster,"""min_cluster_size"": ""最小簇人数"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,983,cluster,"""min_cluster_ratio"": ""最小簇比例"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1010,id,"stage5_original = find_original_candidate(""stage5b"", stage5_rank)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1011,id,"stage6_original = find_original_candidate(""stage6b"", stage6_rank)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1050,id,"""- 图：`stage5b_weight_sensitivity_top_candidates.png` 和 `stage6b_weight_sensitivity_top_candidates.png`。"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1067,id,"raise ValueError(f""{stage} expected 96 candidates, found {metrics.shape[0]}"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1072,id,"forbidden_text = "" "".join(stage5_metrics[""candidate_id""].tolist() + stage6_metrics[""candidate_id""].tolist()).lower()",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1073,sex_male,"for token in [""sex_male"", ""record_count"", ""stage5_cluster"", ""stage6_cluster""]:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1073,cluster,"for token in [""sex_male"", ""record_count"", ""stage5_cluster"", ""stage6_cluster""]:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1073,stage5_cluster,"for token in [""sex_male"", ""record_count"", ""stage5_cluster"", ""stage6_cluster""]:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1073,stage6_cluster,"for token in [""sex_male"", ""record_count"", ""stage5_cluster"", ""stage6_cluster""]:",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1074,id,if token in forbidden_text:,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1075,id,"raise ValueError(f""Forbidden token appeared in candidate ids: {token}"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage5b_stage6b_pdonly_sensitivity.py,1093,cluster,"run_clustering_stage(pd_subjects, schemes, 2, ""stage5b""), 2, ""stage5b""",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
